BinaryPropagations,BoolPropagations,ExitCode,Propagations,Restarts,SATClauses,SATVars,SavileRowClauseOut,SavileRowTimeOut,SavileRowTotalTime,SolverMemOut,SolverNodes,SolverSatisfiable,SolverTimeOut,SolverTotalTime,TheoryPropagations,configuration,instance,problem,seed
NA,8583435,Success,NA,7,36734,17594,0,0,12.292,0,37734,1,0,3.444,105776,smt-lia-flat,PN-7,blackHole,3
NA,8583435,Success,NA,7,32141,13001,0,0,13.232,0,37734,1,0,3.281,105776,smt-lia-nested,PN-7,blackHole,3
93548809,NA,Success,136887201,12,36734,17594,0,0,11.583,NA,303178,1,NA,236.19,NA,smt-nia-flat,PN-7,blackHole,3
174344722,NA,Success,325250922,253,32141,13001,0,0,11.791,NA,578626,1,NA,713.45,NA,smt-nia-nested,PN-7,blackHole,3
NA,NA,Success,NA,NA,NA,NA,0,0,10.366,NA,NA,1,0,3203.057,NA,fzn2omt-bv-z3,PN-7,blackHole,3
NA,NA,Success,NA,NA,NA,NA,0,0,10.845,NA,NA,1,0,657.218,NA,fzn2omt-int-z3,PN-7,blackHole,3
NA,NA,Success,NA,NA,55077,16666,0,0,14.151,0,NA,1,0,0.61,NA,sat,PN-7,blackHole,8
NA,NA,Success,NA,NA,NA,NA,0,0,11.524,NA,NA,1,0,0.261,NA,chuffed,PN-7,blackHole,8
NA,NA,Success,NA,NA,36734,17594,0,0,11.75,NA,NA,1,NA,102.323029972,NA,smt-bv-flat,PN-7,blackHole,8
NA,NA,Success,NA,NA,32141,13001,0,0,11.989,NA,NA,1,NA,111.423407874,NA,smt-bv-nested,PN-7,blackHole,8
NA,NA,Success,NA,NA,32141,13001,0,0,12.135,NA,NA,1,NA,17.92,NA,smt-bv-nested-z3,PN-7,blackHole,8
NA,NA,Success,NA,NA,34448,13001,0,0,11.754,NA,NA,1,NA,51.86,NA,smt-bv-nested-z3-pairwisealldiff,PN-7,blackHole,8
NA,7674719,Success,NA,29,49697,18775,0,0,10.787,0,31789,1,0,5.788,480181,smt-idl-flat,PN-7,blackHole,8
NA,7674719,Success,NA,29,49697,18775,0,0,16.723,0,31789,1,0,6.977,480181,smt-idl-nested,PN-7,blackHole,8
NA,42380377,Success,NA,11,36734,17594,0,0,12.658,0,190712,1,0,20.131,203426,smt-lia-flat,PN-7,blackHole,8
NA,29791040,Success,NA,10,32141,13001,0,0,11.602,0,141217,1,0,11.671,182274,smt-lia-nested,PN-7,blackHole,8
93548809,NA,Success,136887201,12,36734,17594,0,0,114.476,NA,303178,1,NA,221.77,NA,smt-nia-flat,PN-7,blackHole,8
174344722,NA,Success,325250922,253,32141,13001,0,0,11.407,NA,578626,1,NA,717.71,NA,smt-nia-nested,PN-7,blackHole,8
NA,NA,Success,NA,NA,NA,NA,0,0,12.585,NA,NA,1,0,3245.036,NA,fzn2omt-bv-z3,PN-7,blackHole,8
NA,NA,Success,NA,NA,NA,NA,0,0,11.877,NA,NA,1,0,723.053,NA,fzn2omt-int-z3,PN-7,blackHole,8
NA,NA,Success,NA,NA,66463,20446,0,0,15.194,0,NA,1,0,0.12,NA,sat,PN-8,blackHole,1
NA,NA,Success,NA,NA,NA,NA,0,0,12.844,NA,NA,1,0,0.212,NA,chuffed,PN-8,blackHole,1
NA,NA,Success,NA,NA,44618,21401,0,0,12.546,NA,NA,1,NA,143.968934645,NA,smt-bv-flat,PN-8,blackHole,1
NA,NA,Success,NA,NA,39251,16034,0,0,13.467,NA,NA,1,NA,132.727677067,NA,smt-bv-nested,PN-8,blackHole,1
NA,NA,Success,NA,NA,39251,16034,0,0,12.836,NA,NA,1,NA,21.70,NA,smt-bv-nested-z3,PN-8,blackHole,1
NA,NA,Success,NA,NA,41699,16034,0,0,12.364,NA,NA,1,NA,65.07,NA,smt-bv-nested-z3-pairwisealldiff,PN-8,blackHole,1
NA,11833123,Success,NA,39,59874,22922,0,0,15.204,0,52692,1,0,9.908,754265,smt-idl-flat,PN-8,blackHole,1
NA,11833123,Success,NA,39,59874,22922,0,0,19.038,0,52692,1,0,10.435,754265,smt-idl-nested,PN-8,blackHole,1
NA,19211316,Success,NA,9,44618,21401,0,0,12.63,0,76285,1,0,6.361,153454,smt-lia-flat,PN-8,blackHole,1
NA,38058283,Success,NA,11,39251,16034,0,0,23.99,0,155995,1,0,17.453,206298,smt-lia-nested,PN-8,blackHole,1
NA,NA,Success,NA,NA,44618,21401,0,0,13.187,NA,NA,0,NA,3600.087856743,NA,smt-nia-flat,PN-8,blackHole,1
NA,NA,Success,NA,NA,39251,16034,0,0,14.176,NA,NA,0,NA,3600.084790372,NA,smt-nia-nested,PN-8,blackHole,1
NA,NA,Success,NA,NA,NA,NA,0,0,12.688,NA,NA,1,0,267.413,NA,fzn2omt-int-z3,PN-8,blackHole,1
NA,NA,Success,NA,NA,66463,20446,0,0,13.612,0,NA,1,0,0.10,NA,sat,PN-8,blackHole,3
NA,NA,Success,NA,NA,NA,NA,0,0,23.394,NA,NA,1,0,0.236,NA,chuffed,PN-8,blackHole,3
NA,NA,Success,NA,NA,44618,21401,0,0,14.41,NA,NA,1,NA,139.868066139,NA,smt-bv-flat,PN-8,blackHole,3
NA,NA,Success,NA,NA,39251,16034,0,0,14.51,NA,NA,1,NA,133.46191497,NA,smt-bv-nested,PN-8,blackHole,3
NA,NA,Success,NA,NA,39251,16034,0,0,13.206,NA,NA,1,NA,23.66,NA,smt-bv-nested-z3,PN-8,blackHole,3
NA,NA,Success,NA,NA,41699,16034,0,0,14.87,NA,NA,1,NA,66.58,NA,smt-bv-nested-z3-pairwisealldiff,PN-8,blackHole,3
NA,709068,Success,NA,3,59874,22922,0,0,15.522,0,2282,1,0,1.087,60138,smt-idl-flat,PN-8,blackHole,3
NA,709068,Success,NA,3,59874,22922,0,0,15.269,0,2282,1,0,1.121,60138,smt-idl-nested,PN-8,blackHole,3
NA,22347922,Success,NA,9,44618,21401,0,0,15.527,0,99737,1,0,8.293,175285,smt-lia-flat,PN-8,blackHole,3
NA,22347920,Success,NA,9,39251,16034,0,0,12.851,0,99737,1,0,7.774,175285,smt-lia-nested,PN-8,blackHole,3
NA,NA,Success,NA,NA,44618,21401,0,0,12.938,NA,NA,0,NA,3600.096790128,NA,smt-nia-flat,PN-8,blackHole,3
NA,NA,Success,NA,NA,NA,NA,0,0,14.401,NA,NA,1,0,4278.992,NA,fzn2omt-bv-mathsat,PN-8,blackHole,3
NA,NA,Success,NA,NA,NA,NA,0,0,12.108,NA,NA,1,0,266.444,NA,fzn2omt-int-z3,PN-8,blackHole,3
NA,NA,Success,NA,NA,66463,20446,0,0,13.118,0,NA,1,0,0.10,NA,sat,PN-8,blackHole,8
NA,NA,Success,NA,NA,NA,NA,0,0,12.321,NA,NA,1,0,0.191,NA,chuffed,PN-8,blackHole,8
NA,NA,Success,NA,NA,44618,21401,0,0,13.058,NA,NA,1,NA,138.20262415,NA,smt-bv-flat,PN-8,blackHole,8
NA,NA,Success,NA,NA,39251,16034,0,0,14.387,NA,NA,1,NA,132.112458587,NA,smt-bv-nested,PN-8,blackHole,8
NA,NA,Success,NA,NA,39251,16034,0,0,15.668,NA,NA,1,NA,23.02,NA,smt-bv-nested-z3,PN-8,blackHole,8
NA,NA,Success,NA,NA,41699,16034,0,0,12.209,NA,NA,1,NA,64.76,NA,smt-bv-nested-z3-pairwisealldiff,PN-8,blackHole,8
NA,28576744,Success,NA,83,59874,22922,0,0,15.638,0,114782,1,0,21.543,1218367,smt-idl-flat,PN-8,blackHole,8
NA,28576744,Success,NA,83,59874,22922,0,0,15.457,0,114782,1,0,21.178,1218367,smt-idl-nested,PN-8,blackHole,8
NA,15900650,Success,NA,8,44618,21401,0,0,12.415,0,66554,1,0,5.672,141467,smt-lia-flat,PN-8,blackHole,8
NA,15900650,Success,NA,8,39251,16034,0,0,12.169,0,66554,1,0,5.219,141467,smt-lia-nested,PN-8,blackHole,8
NA,NA,Success,NA,NA,44618,21401,0,0,13.553,NA,NA,0,NA,3600.108180851,NA,smt-nia-flat,PN-8,blackHole,8
NA,NA,Success,NA,NA,39251,16034,0,0,14.759,NA,NA,0,NA,3600.097782846,NA,smt-nia-nested,PN-8,blackHole,8
NA,NA,Success,NA,NA,NA,NA,0,0,10.728,NA,NA,1,0,244.714,NA,fzn2omt-int-z3,PN-8,blackHole,8
NA,NA,Success,NA,NA,64783,19812,0,0,17.183,0,NA,1,0,0.69,NA,sat,PN-9,blackHole,1
NA,NA,Success,NA,NA,NA,NA,0,0,15.955,NA,NA,1,0,0.806,NA,chuffed,PN-9,blackHole,1
NA,NA,Success,NA,NA,43320,20766,0,0,17.349,NA,NA,1,NA,132.622885911,NA,smt-bv-flat,PN-9,blackHole,1
NA,NA,Success,NA,NA,38031,15477,0,0,18.415,NA,NA,1,NA,61.17742981,NA,smt-bv-nested,PN-9,blackHole,1
NA,NA,Success,NA,NA,38031,15477,0,0,20.573,NA,NA,1,NA,71.34,NA,smt-bv-nested-z3,PN-9,blackHole,1
NA,NA,Success,NA,NA,40479,15477,0,0,18.061,NA,NA,1,NA,46.21,NA,smt-bv-nested-z3-pairwisealldiff,PN-9,blackHole,1
NA,5137729,Success,NA,17,58296,22251,0,0,14.479,0,20763,1,0,4.391,363999,smt-idl-flat,PN-9,blackHole,1
NA,5137729,Success,NA,17,58296,22251,0,0,16.316,0,20763,1,0,4.440,363999,smt-idl-nested,PN-9,blackHole,1
NA,21220606,Success,NA,9,43320,20766,0,0,18.775,0,92141,1,0,8.305,166831,smt-lia-flat,PN-9,blackHole,1
NA,21220605,Success,NA,9,38031,15477,0,0,16.362,0,92141,1,0,7.818,166831,smt-lia-nested,PN-9,blackHole,1
NA,NA,Success,NA,NA,38031,15477,0,0,16.691,NA,NA,0,NA,3600.085481082,NA,smt-nia-nested,PN-9,blackHole,1
NA,NA,Success,NA,NA,NA,NA,0,0,14.853,NA,NA,1,0,416.616,NA,fzn2omt-int-z3,PN-9,blackHole,1
NA,NA,Success,NA,NA,64783,19812,0,0,17.82,0,NA,1,0,0.56,NA,sat,PN-9,blackHole,3
NA,NA,Success,NA,NA,NA,NA,0,0,15.794,NA,NA,1,0,0.83,NA,chuffed,PN-9,blackHole,3
NA,NA,Success,NA,NA,43320,20766,0,0,20.226,NA,NA,1,NA,136.148906197,NA,smt-bv-flat,PN-9,blackHole,3
NA,NA,Success,NA,NA,38031,15477,0,0,16.209,NA,NA,1,NA,60.528683345,NA,smt-bv-nested,PN-9,blackHole,3
NA,NA,Success,NA,NA,38031,15477,0,0,21.415,NA,NA,1,NA,65.14,NA,smt-bv-nested-z3,PN-9,blackHole,3
NA,NA,Success,NA,NA,40479,15477,0,0,21.434,NA,NA,1,NA,48.32,NA,smt-bv-nested-z3-pairwisealldiff,PN-9,blackHole,3
NA,6754005,Success,NA,23,58296,22251,0,0,21.402,0,23625,1,0,5.249,446027,smt-idl-flat,PN-9,blackHole,3
NA,6754005,Success,NA,23,58296,22251,0,0,14.549,0,23625,1,0,5.342,446027,smt-idl-nested,PN-9,blackHole,3
NA,11259853,Success,NA,7,43320,20766,0,0,18.048,0,44365,1,0,4.521,116659,smt-lia-flat,PN-9,blackHole,3
NA,11259853,Success,NA,7,38031,15477,0,0,16.771,0,44365,1,0,4.105,116659,smt-lia-nested,PN-9,blackHole,3
NA,NA,Success,NA,NA,43320,20766,0,0,18.719,NA,NA,0,NA,3600.093300623,NA,smt-nia-flat,PN-9,blackHole,3
NA,NA,Success,NA,NA,NA,NA,0,1,3.602,NA,NA,NA,NA,3600,NA,fzn2omt-bv-z3,PN-9,blackHole,3
NA,NA,Success,NA,NA,NA,NA,0,0,22.368,NA,NA,1,0,1804.032,NA,fzn2omt-int-mathsat,PN-9,blackHole,3
NA,NA,Success,NA,NA,NA,NA,0,0,17.294,NA,NA,1,0,401.135,NA,fzn2omt-int-z3,PN-9,blackHole,3
NA,NA,Success,NA,NA,64783,19812,0,0,19.199,0,NA,1,0,0.58,NA,sat,PN-9,blackHole,8
NA,NA,Success,NA,NA,NA,NA,0,0,16.677,NA,NA,1,0,0.87,NA,chuffed,PN-9,blackHole,8
NA,NA,Success,NA,NA,43320,20766,0,0,17.662,NA,NA,1,NA,132.708723512,NA,smt-bv-flat,PN-9,blackHole,8
NA,NA,Success,NA,NA,38031,15477,0,0,19.196,NA,NA,1,NA,60.551097557,NA,smt-bv-nested,PN-9,blackHole,8
NA,NA,Success,NA,NA,38031,15477,0,0,20.309,NA,NA,1,NA,62.13,NA,smt-bv-nested-z3,PN-9,blackHole,8
NA,NA,Success,NA,NA,40479,15477,0,0,16.505,NA,NA,1,NA,47.06,NA,smt-bv-nested-z3-pairwisealldiff,PN-9,blackHole,8
NA,14821868,Success,NA,47,58296,22251,0,0,16.012,0,60604,1,0,11.570,844821,smt-idl-flat,PN-9,blackHole,8
NA,14821868,Success,NA,47,58296,22251,0,0,16.684,0,60604,1,0,11.810,844821,smt-idl-nested,PN-9,blackHole,8
NA,22876120,Success,NA,9,43320,20766,0,0,16.648,0,100735,1,0,9.401,170212,smt-lia-flat,PN-9,blackHole,8
NA,22876136,Success,NA,9,38031,15477,0,0,16.775,0,100735,1,0,9.863,170212,smt-lia-nested,PN-9,blackHole,8
NA,NA,Success,NA,NA,NA,NA,0,0,15.579,NA,NA,1,0,4601.311,NA,fzn2omt-bv-mathsat,PN-9,blackHole,8
NA,NA,Success,NA,NA,NA,NA,0,0,18.011,NA,NA,1,0,425.613,NA,fzn2omt-int-z3,PN-9,blackHole,8
NA,NA,Success,NA,NA,56356,5833,0,0,2.214,0,NA,1,0,13.57,NA,sat,1176,bpmp,1
NA,NA,Success,NA,NA,NA,NA,0,0,1.486,NA,NA,1,0,283.888,NA,chuffed,1176,bpmp,1
NA,NA,Success,NA,NA,1815,609,0,0,2.022,NA,NA,1,NA,6.627933733,NA,smt-bv-flat,1176,bpmp,1
NA,NA,Success,NA,NA,1450,268,0,0,2.798,NA,NA,1,NA,1.670577611,NA,smt-bv-nested,1176,bpmp,1
NA,NA,Success,NA,NA,1450,268,0,0,2.104,NA,NA,1,NA,23.73,NA,smt-bv-nested-z3,1176,bpmp,1
NA,NA,Success,NA,NA,1515,319,0,0,2.05,NA,NA,1,NA,51.84,NA,smt-bv-nested-z3-pairwisealldiff,1176,bpmp,1
NA,341550323,Success,NA,517,50600,10546,0,0,2.408,0,493806,1,0,259.957,3902971,smt-idl-flat,1176,bpmp,1
NA,341550323,Success,NA,517,50600,10546,0,0,2.432,0,493806,1,0,254.661,3902971,smt-idl-nested,1176,bpmp,1
NA,351590586,Success,NA,18,16035,4603,0,0,2.102,0,716511,1,0,111.926,8010397,smt-lia-flat,1176,bpmp,1
NA,351590586,Success,NA,18,15718,4286,0,0,2.178,0,716511,1,0,113.671,8010397,smt-lia-nested,1176,bpmp,1
NA,NA,Success,NA,NA,1815,609,0,0,2.157,NA,NA,0,NA,3600.090809599,NA,smt-nia-flat,1176,bpmp,1
NA,NA,Success,NA,NA,1450,268,0,0,2.087,NA,NA,0,NA,3600.100148008,NA,smt-nia-nested,1176,bpmp,1
NA,NA,Success,NA,NA,NA,NA,0,0,1.658,NA,NA,1,0,202.323,NA,fzn2omt-bv-mathsat,1176,bpmp,1
NA,NA,Success,NA,NA,NA,NA,0,0,1.603,NA,NA,1,0,7.356,NA,fzn2omt-bv-z3,1176,bpmp,1
NA,NA,Success,NA,NA,56356,5833,0,0,2.14,0,NA,1,0,13.96,NA,sat,1176,bpmp,3
NA,NA,Success,NA,NA,NA,NA,0,0,1.505,NA,NA,1,0,271.932,NA,chuffed,1176,bpmp,3
NA,NA,Success,NA,NA,1815,609,0,0,2.036,NA,NA,1,NA,6.239622147,NA,smt-bv-flat,1176,bpmp,3
NA,NA,Success,NA,NA,1450,268,0,0,2.309,NA,NA,1,NA,1.54999461,NA,smt-bv-nested,1176,bpmp,3
NA,NA,Success,NA,NA,1450,268,0,0,2.203,NA,NA,1,NA,24.69,NA,smt-bv-nested-z3,1176,bpmp,3
NA,NA,Success,NA,NA,1515,319,0,0,2.1,NA,NA,1,NA,55.05,NA,smt-bv-nested-z3-pairwisealldiff,1176,bpmp,3
NA,353868093,Success,NA,526,50600,10546,0,0,2.663,0,522412,1,0,264.537,3958635,smt-idl-flat,1176,bpmp,3
NA,353868093,Success,NA,526,50600,10546,0,0,2.455,0,522412,1,0,250.686,3958635,smt-idl-nested,1176,bpmp,3
NA,143667961,Success,NA,16,16035,4603,0,0,2.111,0,367522,1,0,38.076,4957292,smt-lia-flat,1176,bpmp,3
NA,143667961,Success,NA,16,15718,4286,0,0,1.936,0,367522,1,0,36.266,4957292,smt-lia-nested,1176,bpmp,3
NA,NA,Success,NA,NA,1815,609,0,0,2.268,NA,NA,0,NA,3600.095281024,NA,smt-nia-flat,1176,bpmp,3
NA,NA,Success,NA,NA,NA,NA,0,0,1.61,NA,NA,1,0,393.291,NA,fzn2omt-bv-mathsat,1176,bpmp,3
NA,NA,Success,NA,NA,NA,NA,0,0,1.559,NA,NA,1,0,7.776,NA,fzn2omt-bv-z3,1176,bpmp,3
NA,NA,Success,NA,NA,56356,5833,0,0,2.197,0,NA,1,0,51.52,NA,sat,1176,bpmp,8
NA,NA,Success,NA,NA,NA,NA,0,0,1.442,NA,NA,1,0,268.688,NA,chuffed,1176,bpmp,8
NA,NA,Success,NA,NA,1815,609,0,0,2.229,NA,NA,1,NA,6.514736595,NA,smt-bv-flat,1176,bpmp,8
NA,NA,Success,NA,NA,1450,268,0,0,2.057,NA,NA,1,NA,1.579777928,NA,smt-bv-nested,1176,bpmp,8
NA,NA,Success,NA,NA,1450,268,0,0,2.339,NA,NA,1,NA,23.77,NA,smt-bv-nested-z3,1176,bpmp,8
NA,NA,Success,NA,NA,1515,319,0,0,1.807,NA,NA,1,NA,52.23,NA,smt-bv-nested-z3-pairwisealldiff,1176,bpmp,8
NA,162642005,Success,NA,347,50600,10546,0,0,2.517,0,299269,1,0,128.930,2335609,smt-idl-flat,1176,bpmp,8
NA,162642005,Success,NA,347,50600,10546,0,0,2.662,0,299269,1,0,140.516,2335609,smt-idl-nested,1176,bpmp,8
NA,112252759,Success,NA,15,16035,4603,0,0,2.06,0,278786,1,0,25.715,3723752,smt-lia-flat,1176,bpmp,8
NA,112252759,Success,NA,15,15718,4286,0,0,2.2,0,278786,1,0,26.870,3723752,smt-lia-nested,1176,bpmp,8
NA,NA,Success,NA,NA,1450,268,0,0,2.095,NA,NA,0,NA,3600.091673,NA,smt-nia-nested,1176,bpmp,8
NA,NA,Success,NA,NA,NA,NA,0,0,1.478,NA,NA,1,0,111.256,NA,fzn2omt-bv-mathsat,1176,bpmp,8
NA,NA,Success,NA,NA,NA,NA,0,0,1.585,NA,NA,1,0,7.426,NA,fzn2omt-bv-z3,1176,bpmp,8
NA,NA,Success,NA,NA,NA,NA,0,0,1.489,NA,NA,1,0,3598.187,NA,fzn2omt-int-z3,1176,bpmp,8
NA,NA,Success,NA,NA,56467,5869,0,0,2.247,0,NA,1,0,27.85,NA,sat,1266,bpmp,1
NA,NA,Success,NA,NA,NA,NA,0,0,1.628,NA,NA,1,0,42.331,NA,chuffed,1266,bpmp,1
NA,NA,Success,NA,NA,1815,609,0,0,2.223,NA,NA,1,NA,17.941187089,NA,smt-bv-flat,1266,bpmp,1
NA,NA,Success,NA,NA,1450,268,0,0,1.935,NA,NA,1,NA,23.497024251,NA,smt-bv-nested,1266,bpmp,1
NA,NA,Success,NA,NA,1450,268,0,0,2.2,NA,NA,1,NA,16.99,NA,smt-bv-nested-z3,1266,bpmp,1
NA,NA,Success,NA,NA,1515,319,0,0,2.016,NA,NA,1,NA,18.10,NA,smt-bv-nested-z3-pairwisealldiff,1266,bpmp,1
NA,873184828,Success,NA,818,50660,10552,0,0,2.451,0,994218,1,0,621.467,6895343,smt-idl-flat,1266,bpmp,1
NA,873184828,Success,NA,818,50660,10552,0,0,2.461,0,994218,1,0,604.244,6895343,smt-idl-nested,1266,bpmp,1
NA,308256375,Success,NA,17,16059,4609,0,0,2.186,0,598371,1,0,97.643,7323712,smt-lia-flat,1266,bpmp,1
NA,308256375,Success,NA,17,15742,4292,0,0,2.095,0,598371,1,0,96.229,7323712,smt-lia-nested,1266,bpmp,1
NA,NA,Success,NA,NA,1815,609,0,0,2.192,NA,NA,0,NA,3600.111608139,NA,smt-nia-flat,1266,bpmp,1
NA,NA,Success,NA,NA,1450,268,0,0,1.962,NA,NA,0,NA,3600.083884556,NA,smt-nia-nested,1266,bpmp,1
NA,NA,Success,NA,NA,NA,NA,0,0,1.511,NA,NA,1,0,426.813,NA,fzn2omt-bv-mathsat,1266,bpmp,1
NA,NA,Success,NA,NA,NA,NA,0,0,1.594,NA,NA,1,0,40.788,NA,fzn2omt-bv-z3,1266,bpmp,1
NA,NA,Success,NA,NA,56467,5869,0,0,2.215,0,NA,1,0,7.90,NA,sat,1266,bpmp,3
NA,NA,Success,NA,NA,NA,NA,0,0,1.54,NA,NA,1,0,45.118,NA,chuffed,1266,bpmp,3
NA,NA,Success,NA,NA,1815,609,0,0,1.934,NA,NA,1,NA,17.787548604,NA,smt-bv-flat,1266,bpmp,3
NA,NA,Success,NA,NA,1450,268,0,0,1.966,NA,NA,1,NA,23.237566189,NA,smt-bv-nested,1266,bpmp,3
NA,NA,Success,NA,NA,1450,268,0,0,1.996,NA,NA,1,NA,15.69,NA,smt-bv-nested-z3,1266,bpmp,3
NA,NA,Success,NA,NA,1515,319,0,0,1.975,NA,NA,1,NA,17.20,NA,smt-bv-nested-z3-pairwisealldiff,1266,bpmp,3
NA,950721898,Success,NA,857,50660,10552,0,0,2.54,0,1077677,1,0,719.977,8067142,smt-idl-flat,1266,bpmp,3
NA,950721898,Success,NA,857,50660,10552,0,0,2.442,0,1077677,1,0,701.049,8067142,smt-idl-nested,1266,bpmp,3
NA,356676322,Success,NA,18,16059,4609,0,0,2.193,0,748661,1,0,119.454,7874352,smt-lia-flat,1266,bpmp,3
NA,356676322,Success,NA,18,15742,4292,0,0,2.026,0,748661,1,0,127.199,7874352,smt-lia-nested,1266,bpmp,3
NA,NA,Success,NA,NA,1815,609,0,0,2.248,NA,NA,0,NA,3600.101204686,NA,smt-nia-flat,1266,bpmp,3
NA,NA,Success,NA,NA,1450,268,0,0,2.091,NA,NA,0,NA,3600.12814999,NA,smt-nia-nested,1266,bpmp,3
NA,NA,Success,NA,NA,NA,NA,0,0,1.552,NA,NA,1,0,262.386,NA,fzn2omt-bv-mathsat,1266,bpmp,3
NA,NA,Success,NA,NA,NA,NA,0,0,1.559,NA,NA,1,0,38.141,NA,fzn2omt-bv-z3,1266,bpmp,3
NA,NA,Success,NA,NA,NA,NA,0,0,1.464,NA,NA,1,0,3598.82,NA,fzn2omt-int-z3,1266,bpmp,3
NA,NA,Success,NA,NA,56467,5869,0,0,2.327,0,NA,1,0,3.10,NA,sat,1266,bpmp,8
NA,NA,Success,NA,NA,NA,NA,0,0,1.582,NA,NA,1,0,43.994,NA,chuffed,1266,bpmp,8
NA,NA,Success,NA,NA,1815,609,0,0,1.963,NA,NA,1,NA,18.006519079,NA,smt-bv-flat,1266,bpmp,8
NA,NA,Success,NA,NA,1450,268,0,0,1.919,NA,NA,1,NA,23.672309007,NA,smt-bv-nested,1266,bpmp,8
NA,NA,Success,NA,NA,1450,268,0,0,2.273,NA,NA,1,NA,16.03,NA,smt-bv-nested-z3,1266,bpmp,8
NA,NA,Success,NA,NA,1515,319,0,0,1.976,NA,NA,1,NA,17.36,NA,smt-bv-nested-z3-pairwisealldiff,1266,bpmp,8
NA,439554504,Success,NA,591,50660,10552,0,0,2.376,0,604655,1,0,346.662,4669330,smt-idl-flat,1266,bpmp,8
NA,439554504,Success,NA,591,50660,10552,0,0,2.562,0,604655,1,0,343.508,4669330,smt-idl-nested,1266,bpmp,8
NA,103862086,Success,NA,15,16059,4609,0,0,2.135,0,266957,1,0,24.312,4063951,smt-lia-flat,1266,bpmp,8
NA,103862086,Success,NA,15,15742,4292,0,0,2.083,0,266957,1,0,25.595,4063951,smt-lia-nested,1266,bpmp,8
NA,NA,Success,NA,NA,1450,268,0,0,2.083,NA,NA,0,NA,3600.090791009,NA,smt-nia-nested,1266,bpmp,8
NA,NA,Success,NA,NA,NA,NA,0,0,1.507,NA,NA,1,0,153.887,NA,fzn2omt-bv-mathsat,1266,bpmp,8
NA,NA,Success,NA,NA,NA,NA,0,0,1.583,NA,NA,1,0,38.804,NA,fzn2omt-bv-z3,1266,bpmp,8
NA,NA,Success,NA,NA,56519,5877,0,0,2.259,0,NA,1,0,8.99,NA,sat,2254,bpmp,1
NA,NA,Success,NA,NA,NA,NA,0,0,1.472,NA,NA,1,0,10.915,NA,chuffed,2254,bpmp,1
NA,NA,Success,NA,NA,1815,609,0,0,2.18,NA,NA,1,NA,21.079030564,NA,smt-bv-flat,2254,bpmp,1
NA,NA,Success,NA,NA,1450,268,0,0,1.85,NA,NA,1,NA,27.271068554,NA,smt-bv-nested,2254,bpmp,1
NA,NA,Success,NA,NA,1450,268,0,0,2.088,NA,NA,1,NA,29.45,NA,smt-bv-nested-z3,2254,bpmp,1
NA,NA,Success,NA,NA,1515,319,0,0,1.974,NA,NA,1,NA,0.50,NA,smt-bv-nested-z3-pairwisealldiff,2254,bpmp,1
NA,381174948,Success,NA,550,50780,10564,0,0,2.529,0,526470,1,0,262.896,4244805,smt-idl-flat,2254,bpmp,1
NA,381174948,Success,NA,550,50780,10564,0,0,2.557,0,526470,1,0,260.545,4244805,smt-idl-nested,2254,bpmp,1
NA,44722822,Success,NA,13,16107,4621,0,0,2.122,0,160446,1,0,10.555,2370941,smt-lia-flat,2254,bpmp,1
NA,44722822,Success,NA,13,15790,4304,0,0,1.997,0,160446,1,0,10.544,2370941,smt-lia-nested,2254,bpmp,1
NA,NA,Success,NA,NA,1815,609,0,0,7.54,NA,NA,0,NA,3600.148652695,NA,smt-nia-flat,2254,bpmp,1
NA,NA,Success,NA,NA,1450,268,0,0,2.117,NA,NA,0,NA,3600.128299644,NA,smt-nia-nested,2254,bpmp,1
NA,NA,Success,NA,NA,NA,NA,0,0,1.655,NA,NA,1,0,172.5,NA,fzn2omt-bv-mathsat,2254,bpmp,1
NA,NA,Success,NA,NA,NA,NA,0,0,1.54,NA,NA,1,0,46.592,NA,fzn2omt-bv-z3,2254,bpmp,1
NA,NA,Success,NA,NA,56519,5877,0,0,2.376,0,NA,1,0,31.16,NA,sat,2254,bpmp,3
NA,NA,Success,NA,NA,NA,NA,0,0,1.604,NA,NA,1,0,10.784,NA,chuffed,2254,bpmp,3
NA,NA,Success,NA,NA,1815,609,0,0,1.998,NA,NA,1,NA,20.952601224,NA,smt-bv-flat,2254,bpmp,3
NA,NA,Success,NA,NA,1450,268,0,0,2.072,NA,NA,1,NA,27.908867192,NA,smt-bv-nested,2254,bpmp,3
NA,NA,Success,NA,NA,1450,268,0,0,2.076,NA,NA,1,NA,30.70,NA,smt-bv-nested-z3,2254,bpmp,3
NA,NA,Success,NA,NA,1515,319,0,0,2.008,NA,NA,1,NA,0.54,NA,smt-bv-nested-z3-pairwisealldiff,2254,bpmp,3
NA,255460609,Success,NA,449,50780,10564,0,0,7.277,0,432495,1,0,194.593,3022868,smt-idl-flat,2254,bpmp,3
NA,255460609,Success,NA,449,50780,10564,0,0,2.934,0,432495,1,0,194.703,3022868,smt-idl-nested,2254,bpmp,3
NA,158533344,Success,NA,16,16107,4621,0,0,2.192,0,409951,1,0,40.717,5030528,smt-lia-flat,2254,bpmp,3
NA,158533344,Success,NA,16,15790,4304,0,0,2.045,0,409951,1,0,40.979,5030528,smt-lia-nested,2254,bpmp,3
NA,NA,Success,NA,NA,1450,268,0,0,2.059,NA,NA,0,NA,3600.101679669,NA,smt-nia-nested,2254,bpmp,3
